,Unnamed: 0,Filename,Pvals,SAFE,b1,b0,b2,b3,b4,b5,t1,t0,t2,t3,t4,t5
12,12,10700spec_2/10700_190820.1116ctd_2.csv,1.0073641498833928e-12,13.05489119690842,-1.6092810706483875,-0.2670863475018128,-0.27365727393177386,-0.06637391555030887,-0.02608808148371404,-0.4318592796375755,-2.49299956059576,-4.939355653386663,-5.12388609962096,-0.6294347362095585,-0.10495087367031053,-1.9316615612601924
13,13,10700spec_2/10700_190820.1117ctd_2.csv,1.393850843001836e-22,22.474000390968094,0.3412513235256063,-0.3854470473761416,-0.2889364120704199,0.07965183372817483,0.08434888123937652,-0.8022159834093263,0.5317314197556487,-7.217159576941818,-5.513296858942372,0.7604448309660553,0.34754394394927296,-3.694795899810964
14,14,10700spec_2/10700_190820.1118ctd_2.csv,3.034410001276601e-20,20.253711506414945,0.3417176328067515,-0.2347432128000516,-0.3721350711413413,-0.27601373684324043,-0.15195717113476026,-0.5476236683517429,0.5456363177259332,-4.497029069284788,-7.200091790639848,-2.7607200371890537,-0.6387126193162306,-2.534952925909254
15,15,10700spec_2/10700_190820.1119ctd_2.csv,2.3254765166431495e-16,16.549118343127187,-0.812358626738872,-0.417782173073034,-0.18131260676794805,-0.10989933191688504,0.20788063205115834,-0.14343902442613482,-1.2404132602594402,-7.658592087444445,-3.350909090339964,-1.0257196375066706,0.8333425221183316,-0.6369845947367558
16,16,10700spec_2/10700_190820.1120ctd_2.csv,3.179411276203201e-17,17.375331737358437,0.6347201226681414,-0.31030257062899697,-0.2939466229742688,-0.1151866088283348,-0.39033747930699997,-0.42032173058365596,0.9835232635792028,-5.761469313401173,-5.538001602168525,-1.1202866402237492,-1.5870445387422305,-1.895602749525712
17,17,10700spec_2/10700_190821.1110ctd_2.csv,0.0,682.0497503959339,-188.6770397849884,4.727486063977691,5.351627024442049,2.385414040689705,4.846149514033584,0.9799927768707888,-104.76407617092279,32.93941783944037,42.72141824450581,10.351793340447081,9.778594248130355,2.1955079297863938
18,18,10700spec_2/10700_190821.1111ctd_2.csv,0.0,657.9687487631013,-181.7833627547133,4.117808383620104,5.2705248154018305,2.440771069167468,4.362166130709392,0.4000173700096097,-105.72331155584759,29.901201128547235,44.51055446547971,11.009408639000974,9.191129194552103,0.9369745446181552
19,19,10700spec_2/10700_190821.1112ctd_2.csv,0.0,600.2144783749791,-179.34909678927653,3.9961310323955423,4.795993912778874,2.1661507914464533,4.346729765946422,0.5123634699775573,-106.48864956068905,29.82044108238973,41.49168829564104,10.085167768306029,9.383495278779144,1.2336604108083902
20,20,10700spec_2/10700_190821.1113ctd_2.csv,0.0,585.898284227839,-176.7595248987928,3.9357751804658334,4.50662058874849,2.2255344253600207,4.489272258192886,0.3908738557759584,-107.35517521549231,30.084768375005183,39.531645500213706,10.371193269284515,9.817852690698974,0.9391006573164018
21,21,10700spec_2/10700_190824.1337ctd_2.csv,0.00032200911187970564,4.622596068905566,-0.23067866970058226,0.19464344126647895,-0.05808218808049729,0.013059365714582036,0.4688763692524005,-0.4563536137803218,-0.3681514714998309,3.6960260629554273,-1.1006358004594752,0.12708426624376076,1.8850199167143544,-2.055395383318324
22,22,10700spec_2/10700_190824.1338ctd_2.csv,0.012497281912840429,2.909297722421321,0.7675949030294873,0.15852370121737394,0.1013132368116479,0.0032971128414723033,-0.12759622109908386,0.17226620244662486,1.1792372453625677,2.8869421688026238,1.8367223704999391,0.030879694732380364,-0.4997303985647668,0.7482382938579519
23,23,10700spec_2/10700_190824.1339ctd_2.csv,3.1512553322789656e-06,6.680173434181817,-0.8944736452842621,0.2409258895442732,0.10477276237339896,-0.10236815457745664,0.18641241302605832,9.992007221626409e-16,-1.4920552803495764,4.747978513644637,2.06170973493756,-1.0519873649905276,0.7933539817146622,4.7502541778806576e-15
24,24,10700spec_2/10700_190824.1340ctd_2.csv,0.04836109847247376,2.2315573767450863,-1.1069800253953788,-0.0015120586059123222,0.12924728409057726,-0.16094507654699408,0.02046820927454583,-0.4394372740007248,-1.6578172945410419,-0.02670445868251918,2.276927582109103,-1.495628529269259,0.0782199625021283,-1.8514139298329064
