Wv_lbounds,Wv_ubounds,Minflux,MinWvl,Maxflux,Gauss_amp,Gauss_mu,Gauss_sig,Continuum,SOAPamp_0,SOAPamp_2,SOAPamp_3,SOAPamp_4,SOAPamp_5
5084.6967,5084.8467,0.923248917428995,5084.7489,0.9764093783749831,0.05549797346364617,5084.7530204238665,0.03637944971697511,0.9800067206265395,-3.714511287058576e-05,5.35096543475557e-05,1.6869806083936112e-05,-5.89752602349912e-06,2.943536392345372e-05
5084.8573,5085.0019,0.9429781180933016,5084.9403,0.9764352908788462,0.040194040342533224,5084.937441650229,0.04027281347466454,0.9858830532109528,-2.1152058693795826e-05,4.3356070121586377e-05,8.756204940306904e-06,6.289916107062023e-06,4.528380995068819e-06
5085.0125,5085.1677,0.9419813183235032,5085.0903,0.9628828478539441,0.03972860340475005,5085.089279401392,0.05561711737652997,0.980393527129244,1.5044205254835948e-05,0.0001035538258395374,3.793080846279e-05,6.899336822760476e-05,1.6988231332617163e-05
5085.1832,5085.3125,0.9141151523762059,5085.2556,0.962825929062566,0.050255893922524886,5085.256703289411,0.02867597368202431,0.9626867528986391,-6.645225821168366e-05,6.101830668921442e-05,-9.798321775459188e-06,-3.1619827555478103e-06,-4.838643484188527e-05
5085.3226,5085.5192,0.7629091127577448,5085.4057,0.9623224309536433,0.20354955758565477,5085.408842930557,0.039713746263111034,0.9704882370796185,-0.0001685477147261987,0.00018647238188202166,-0.00013943709772778863,-5.730677890042505e-05,0.0001990362141104584
5085.535,5085.6851,0.9171402948092894,5085.5971,0.979181207087045,0.0662748013027596,5085.595012834569,0.041233990729113074,0.9869399931280946,-5.2338850180892855e-05,5.369923651724335e-05,0.00017481109799297255,-5.360483998867813e-05,1.2977108077596394e-05
5085.7006,5086.0318,0.9534385220022941,5085.8506,0.9897843641285963,0.03155174998001906,5085.8290783623925,0.06922456276182042,0.9900037765255822,-8.555128717837379e-06,1.8679772158716438e-05,-6.037929843731746e-06,4.814374807501e-06,-5.740089606111999e-05
5086.0424,5086.2546,0.8519961377237786,5086.1717,0.9897658706579299,0.1378416050017907,5086.171620008628,0.042206154646860505,0.990026202312002,-9.480503685601891e-05,0.00011781212334757131,5.405075344213628e-05,-7.171740743231955e-06,-1.3628976083131358e-05
5086.2646,5086.4147,0.9192284589123357,5086.3161,0.9856745341760477,0.07120793822942638,5086.316432703725,0.03753125776714522,0.9907158699152653,-5.260134357349371e-05,5.882795222980893e-05,0.00016317334941996127,-2.5713538633506994e-05,5.1874098144198895e-05
5086.4248,5086.6013,0.9641336544943079,5086.5493,0.985561069885554,0.022839214256812363,5086.543470162162,0.041423755230382504,0.9867492610820926,-1.3096757229567217e-05,1.3071749526043133e-05,1.5664699099056952e-05,5.208505912602741e-06,2.0425761940124108e-05
5086.891,5087.2013,0.7334784098489759,5086.9839,0.9843315147134882,0.22040857908936062,5086.984413084402,0.03557890355300686,0.9779869213052892,-0.00022030930426460558,0.00026684619027433074,3.758429147173093e-05,-7.890831835413064e-05,2.8398161740268444e-05
5087.2171,5087.5847,0.4745861422742579,5087.3466,0.9861403186278945,0.4986580407942021,5087.346335936888,0.0354358059378735,0.9772695704610599,-0.0005056484357207387,0.0005562174055939401,3.792718164633335e-06,-0.00011036174424601354,-5.441962028039782e-05
5087.5954,5087.8333,0.9630375469409883,5087.7813,0.9861783635818534,0.014721304769317343,5087.779914051792,0.024825261992969687,0.9774650903356681,-2.6710479499016132e-05,3.0246575338553554e-05,4.760849444560203e-05,9.31628282558238e-06,1.931124767926698e-05
5087.8437,5087.9628,0.919836318700347,5087.9371,0.9764930789294243,0.05850785893662226,5087.94051343551,0.040272830618847406,0.9783812634960969,-3.692437697137821e-05,5.029106717676044e-06,-0.0003294594171040547,-4.872268438101776e-05,-3.988469775177767e-05
5087.9781,5088.2684,0.6319219041049594,5088.0767,0.9824787941685628,0.33868592804334446,5088.075643130772,0.038063060442021554,0.9747155545807117,-0.0002921391110054563,0.0003389007013365561,0.00011071565782160811,-7.551190240043093e-05,-4.444293135455039e-05
5088.2842,5088.5947,0.6775141770602487,5088.46,0.982522960814585,0.2879921572731538,5088.462297221672,0.03750059291633851,0.9694226083162588,-0.00026589907867430334,0.00029128377174954506,-0.00010102099976440561,-7.046132285389713e-05,4.906805895651326e-05
5088.7501,5089.0247,0.7099730117506229,5088.8796,0.9761189819812263,0.25516065460452386,5088.882714891165,0.03681251920451287,0.9688695943361698,-0.00024377911800370038,0.00027451698535015427,-9.114273048632859e-05,-7.002420802778522e-05,-9.435327767593339e-06
5089.0348,5089.2265,0.8671693222790362,5089.1283,0.961933885337069,0.10116441041489964,5089.137434196321,0.04723356119983801,0.9656688520403919,-5.350411470596822e-05,9.988136363872013e-05,9.073616815921388e-05,7.123550994511298e-05,9.59112471376643e-05
5089.2371,5089.3618,0.908450540732966,5089.2889,0.9556351825983208,0.07358835341642236,5089.288314993444,0.03386922825412431,0.9912838336578855,-5.05770404842567e-05,7.926639342449735e-05,6.338830785079584e-05,-1.8248262600083516e-05,5.359482015114288e-06
5089.3719,5089.4755,0.9524876091838681,5089.3978,0.9707170923787134,0.033526431052909984,5089.405890217447,0.03428924667344823,0.9888047716679056,-9.978505770392223e-06,1.7411603208254837e-05,0.00010265521140814567,-2.829792355158568e-05,4.151997047309592e-05
